cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
607,test,41.494202,77.257335,10,38,647070,0,0,0,0,0,0,16,83,1433504,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,85,442,531080,1,5,50803,0,0,0,0,0,0,0,0,0,116,1032,5514029
608,test,42.335893,75.674454,6,22,388242,0,0,0,0,0,0,12,62,1075128,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,275,331144,1,5,50803,0,0,0,0,0,0,0,0,0,75,676,2988746
609,test,41.445033,76.356970,28,106,1811796,0,0,0,1,76,1229687,40,208,3583760,13,1352,4954859,0,0,0,0,0,0,0,0,0,0,0,0,3,456,5124429,0,0,0,298,1549,1861904,4,20,203212,0,0,0,0,0,0,0,0,0,387,3767,18769647
610,test,41.128612,77.844450,2,7,129414,0,0,0,0,0,0,3,15,268782,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,130,156200,0,0,0,0,0,0,0,0,0,0,0,0,31,256,935539
611,test,41.859213,76.030294,14,53,905898,0,0,0,1,76,1229687,27,140,2419038,7,728,2668001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,665,799744,2,10,101606,0,0,0,0,0,0,0,0,0,179,1672,8123974
612,test,41.332125,76.748306,6,22,388242,0,0,0,0,0,0,10,52,895940,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,275,331144,0,0,0,0,0,0,0,0,0,0,0,0,72,661,2758755
613,test,40.725206,75.104036,2,7,129414,0,0,0,0,0,0,4,20,358376,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,104,124960,0,0,0,0,0,0,0,0,0,0,0,0,27,235,993893
614,test,40.831993,74.739048,6,22,388242,0,0,0,0,0,0,5,26,447970,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,35,182,218680,1,5,50803,0,0,0,0,0,0,0,0,0,49,491,3194981
615,test,41.760787,74.293231,14,53,905898,0,0,0,0,0,0,23,119,2060662,5,520,1905715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,374,449856,0,0,0,0,0,0,0,0,0,0,0,0,114,1066,5322131
616,test,41.848749,76.243916,34,129,2200038,0,0,0,0,0,0,35,182,3135790,9,936,3430287,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,160,832,999680,0,0,0,0,0,0,0,0,0,0,0,0,240,2383,13182081
617,test,41.877954,76.441177,14,53,905898,0,0,0,0,0,0,13,67,1164722,5,520,1905715,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,130,676,812240,0,0,0,0,0,0,0,0,0,0,0,0,164,1620,8204861
618,test,41.693358,76.543651,13,49,841191,0,0,0,0,0,0,19,98,1702286,6,624,2286858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,592,712272,0,0,0,0,0,0,0,0,0,0,0,0,152,1363,5542607
619,test,40.710073,74.425468,1,3,64707,0,0,0,0,0,0,2,10,179188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,88,106216,0,0,0,0,0,0,0,0,0,0,0,0,20,101,350111
620,test,41.629064,73.998351,10,38,647070,0,0,0,0,0,0,10,52,895940,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,58,301,362384,0,0,0,0,0,0,0,0,0,0,0,0,82,855,4756966
621,test,41.122578,78.047830,2,7,129414,0,0,0,0,0,0,4,20,358376,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,109,131208,0,0,0,0,0,0,0,0,0,0,0,0,28,240,1000141
