cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
9304,test,41.412664,67.832136,7,26,452949,10,38,683230,6,456,7378122,6,31,537564,6,624,2286858,0,0,0,3,456,23475567,0,0,0,0,0,0,3,456,5124429,0,0,0,11,57,68728,32,166,1625696,14,72,2536646,0,0,0,0,0,0,98,2382,44169789
9305,test,45.915967,67.518630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
9306,test,45.725969,67.767447,0,0,0,1,3,68323,1,76,1229687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,152409,0,0,0,0,0,0,0,0,0,5,94,1450419
9307,test,45.517859,68.019714,0,0,0,0,0,0,1,76,1229687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2172612,1,5,6248,4,20,203212,1,5,181189,1,3,218125,0,0,0,9,261,4011073
9308,test,44.501915,68.287667,2,7,129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2082802,0,0,0,0,0,0,1,152,2172612,1,5,6248,6,31,304818,0,0,0,0,0,0,0,0,0,11,347,4695894
9309,test,42.346650,69.774198,84,319,5435388,18,68,1229814,0,0,0,10,52,895940,2,208,762286,0,0,0,3,456,23475567,0,0,0,0,0,0,0,0,0,30,4560,65178360,58,301,362384,29,150,1473287,4,20,724756,0,0,0,0,0,0,238,6134,99537782
9310,test,42.474030,69.664873,31,117,2005917,13,49,888199,1,76,1229687,0,0,0,24,2496,9147432,0,0,0,0,0,0,0,0,0,0,0,0,8,1216,13665144,0,0,0,28,145,174944,55,286,2794165,3,15,543567,7,26,1526875,0,0,0,170,4426,31975930
9311,test,41.490551,69.201956,12,45,776484,231,877,15782613,23,1748,28282801,4,20,358376,60,6240,22868580,0,0,0,0,0,0,0,0,0,1,190,6237659,0,0,0,30,4560,65178360,11,57,68728,159,826,8077677,66,343,11958474,10,38,2181250,0,0,0,607,14944,161771002
9312,test,42.375598,69.622205,1,3,85450,25,95,2466725,11,836,7356096,0,0,0,0,0,0,8,1216,14306840,1,152,7825189,0,0,0,0,0,0,3,456,6259914,12,1824,26071344,3,15,18522,0,0,0,0,0,0,0,0,0,0,0,0,64,4597,64390080
9313,test,42.342248,69.543161,7,26,598150,12,45,1184028,8,608,5349888,3,15,332481,4,416,2162924,0,0,0,10,1520,78251890,0,0,0,2,380,12475318,5,760,10433190,12,1824,26071344,6,31,37044,0,0,0,0,0,0,12,45,2617500,0,0,0,81,5670,139513757
