cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
705,test,42.013055,75.928593,0,0,0,0,0,0,0,0,0,11,57,985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,456,5124429,0,0,0,139,722,868472,0,0,0,0,0,0,0,0,0,0,0,0,153,1235,6978435
706,test,40.556276,74.565228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248
707,test,41.338600,74.510046,2,7,129414,0,0,0,0,0,0,2,10,179188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,56232,0,0,0,0,0,0,0,0,0,0,0,0,13,63,364834
708,test,41.384257,74.686840,14,53,905898,1,3,68323,0,0,0,5,26,447970,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,296,356136,0,0,0,0,0,0,0,0,0,0,0,0,79,586,2540613
709,test,41.218550,74.578446,9,34,582363,0,0,0,0,0,0,13,67,1164722,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,3,456,5124429,0,0,0,200,1040,1249600,0,0,0,0,0,0,0,0,0,0,0,0,226,1701,8502257
710,test,42.200843,75.764827,17,64,1100019,0,0,0,0,0,0,229,1190,20517026,32,3328,12196576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,10129,12171104,0,0,0,0,0,0,0,0,0,0,0,0,2226,14711,45984725
711,test,42.303428,75.475056,55,209,3558885,0,0,0,0,0,0,6,31,537564,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,137,712,855976,0,0,0,0,0,0,0,0,0,0,0,0,203,1520,8185140
712,test,41.159677,75.133048,5,19,323535,0,0,0,0,0,0,28,145,2508632,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,582,699776,1,5,50803,0,0,0,0,0,0,0,0,0,150,1167,5107318
713,test,41.519500,77.082529,5,19,323535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2082802,0,0,0,0,0,0,0,0,0,47,244,293656,2,10,101606,0,0,0,0,0,0,0,0,0,55,425,2801599
714,test,41.049307,76.411935,3,11,194121,0,0,0,0,0,0,4,20,358376,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,462,556072,0,0,0,0,0,0,0,0,0,0,0,0,98,701,1870855
715,test,40.972129,76.095454,1,3,64707,0,0,0,0,0,0,1,5,89594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,83,431,518584,0,0,0,0,0,0,0,0,0,0,0,0,87,743,4089171
716,test,41.320411,75.541726,84,319,5435388,9,34,614907,0,0,0,177,920,15858138,19,1976,7241717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,2319,2786608,0,0,0,0,0,0,0,0,0,0,0,0,735,5568,31936758
717,test,40.616411,75.690732,3,11,194121,0,0,0,0,0,0,7,36,627158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,31,161,193688,1,5,50803,0,0,0,0,0,0,0,0,0,43,365,2773913
718,test,40.513157,72.743323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12496,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12496
719,test,40.543789,72.780491,2384,9059,203712800,25,95,2466725,1,76,668736,1,5,110827,0,0,0,29,4408,51862295,0,0,0,0,0,0,0,0,0,23,3496,47992674,9,1368,19553508,260,1352,1605240,0,0,0,0,0,0,0,0,0,21,1596,7549248,2753,21455,335522053
720,test,40.522320,72.829383,1083,4115,92542350,4,15,394676,0,0,0,7,36,775789,44,4576,23792164,9,1368,16095195,0,0,0,0,0,0,0,0,0,1,152,2086638,2,304,4345224,96,499,592704,0,0,0,0,0,0,0,0,0,0,0,0,1246,11065,140624740
721,test,40.514465,72.769837,540,2052,46143000,0,0,0,0,0,0,0,0,0,15,1560,8110965,81,12312,144856755,0,0,0,0,0,0,0,0,0,4,608,8346552,0,0,0,16,83,98784,0,0,0,0,0,0,0,0,0,1,76,359488,657,16691,207915544
722,test,40.478175,72.848811,312,1185,26660400,26,98,2565394,0,0,0,101,525,11193527,18,1872,9733158,20,3040,35767100,0,0,0,0,0,0,0,0,0,12,1824,25039656,0,0,0,74,384,456876,0,0,0,0,0,0,0,0,0,1,76,359488,564,9004,111775599
723,test,40.497907,72.772436,337,1280,28796650,4,15,394676,0,0,0,22,114,2438194,0,0,0,13,1976,23248615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,30870,0,0,0,0,0,0,1,3,218125,3,228,1078464,385,3642,56205594
