cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
105,test,37.619872,71.634819,48,182,3105936,0,0,0,2,152,2459374,17,88,1523098,24,2496,9147432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,4602,5529480,0,0,0,0,0,0,0,0,0,0,0,0,976,7520,21765320
106,test,38.128488,72.234719,46,174,2976522,0,0,0,0,0,0,9,46,806346,7,728,2668001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,837,1005928,0,0,0,0,0,0,0,0,0,0,0,0,223,1785,7456797
107,test,38.387999,73.031726,6,22,388242,0,0,0,0,0,0,5,26,447970,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,140,168696,0,0,0,0,0,0,0,0,0,0,0,0,39,292,1386051
108,test,37.425814,72.569822,64,243,4141248,0,0,0,0,0,0,78,405,6988332,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,10,1520,17081430,0,0,0,413,2147,2580424,8,41,406424,0,0,0,0,0,0,0,0,0,574,4460,31579001
109,test,37.971299,72.698185,10,38,647070,0,0,0,0,0,0,8,41,716752,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,525,631048,1,5,50803,0,0,0,0,0,0,0,0,0,123,921,3189102
110,test,37.947812,74.762717,3,11,194121,0,0,0,0,0,0,8,41,716752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,27,140,168696,0,0,0,0,0,0,0,0,0,0,0,0,39,344,2787712
111,test,37.355484,73.844476,0,0,0,0,0,0,0,0,0,1,5,89594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,56232,0,0,0,0,0,0,0,0,0,0,0,0,10,51,145826
112,test,38.367349,73.277419,6,22,388242,0,0,0,0,0,0,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,130,156200,0,0,0,0,0,0,0,0,0,0,0,0,32,256,925585
113,test,38.267429,73.718951,10,38,647070,0,0,0,0,0,0,3,15,268782,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,130,156200,0,0,0,0,0,0,0,0,0,0,0,0,39,287,1453195
114,test,38.338327,70.392903,0,0,0,0,0,0,0,0,0,21,109,1881474,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,112,582,699776,0,0,0,0,0,0,0,0,0,0,0,0,136,1099,6378679
115,test,37.441852,71.759059,8,30,517656,0,0,0,0,0,0,400,2080,35837600,23,2392,8766289,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,501,2605,3130248,0,0,0,0,0,0,0,0,0,0,0,0,933,7259,49959936
