cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
533,test,40.170199,69.353010,364,1383,23553348,207,786,14142861,36,2736,44268732,212,1102,18993928,27,2808,10290861,37,5624,66169135,0,0,0,0,0,0,0,0,0,13,1976,22205859,4,608,8690448,208,1081,1299584,6,31,304818,0,0,0,0,0,0,12,364,1691292,1126,18499,211610866
534,test,39.095801,68.661754,23,87,1488261,0,0,0,0,0,0,48,249,4300512,13,1352,4954859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1040,1249600,4,20,203212,0,0,0,0,0,0,0,0,0,288,2748,12196444
535,test,40.153360,70.794284,204,775,13200228,63,239,4304349,0,0,0,157,816,14066258,35,3640,13340005,0,0,0,0,0,0,0,0,0,0,0,0,34,5168,58076862,0,0,0,1603,8335,10015544,22,114,1117666,0,0,0,0,0,0,0,0,0,2118,19087,114120912
536,test,39.085971,67.912135,76,288,4917732,0,0,0,0,0,0,154,800,13797476,26,2704,9909718,0,0,0,0,0,0,0,0,0,0,0,0,12,1824,20497716,0,0,0,753,3915,4704744,0,0,0,0,0,0,0,0,0,0,0,0,1021,9531,53827386
537,test,39.989843,68.839567,124,471,8023668,0,0,0,0,0,0,161,837,14424634,36,3744,13721148,0,0,0,0,0,0,0,0,0,0,0,0,14,2128,23914002,0,0,0,893,4643,5579464,8,41,406424,0,0,0,0,0,0,0,0,0,1236,11864,66069340
538,test,39.348641,67.576179,83,315,5370681,0,0,0,0,0,0,121,629,10840874,41,4264,15626863,0,0,0,0,0,0,0,0,0,0,0,0,6,912,10248858,0,0,0,822,4274,5135856,2,10,101606,0,0,0,0,0,0,0,0,0,1075,10404,47324738
539,test,39.983525,69.038823,225,855,14559075,81,307,5534163,0,0,0,285,1482,25534290,51,5304,19438293,0,0,0,0,0,0,0,0,0,0,0,0,34,5168,58076862,0,0,0,1492,7758,9322016,43,223,2184529,0,0,0,0,0,0,0,0,0,2211,21097,134649228
540,test,40.014631,70.601912,210,798,13588470,0,0,0,0,0,0,266,1383,23832004,71,7384,27061153,0,0,0,0,0,0,0,0,0,0,0,0,8,1216,13665144,0,0,0,1189,6182,7428872,44,228,2235332,0,0,0,0,0,0,0,0,0,1788,17191,87810975
541,test,39.128060,69.441980,15,57,970605,4,15,273292,0,0,0,58,301,5196452,14,1456,5336002,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,266,1383,1661968,1,5,50803,0,0,0,0,0,0,0,0,0,360,3521,16905408
542,test,40.180582,69.766086,101,383,6535407,4,15,273292,0,0,0,177,920,15858138,57,5928,21725151,0,0,0,0,0,0,0,0,0,0,0,0,12,1824,20497716,0,0,0,1260,6552,7872480,27,140,1371681,0,0,0,0,0,0,0,0,0,1638,15762,74133865
