cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
10536,test,42.940017,72.735783,67,254,4335369,22,83,1503106,18,1368,22134366,3,15,268782,5,520,1905715,1,152,1788355,8,1216,62601512,6,912,12496812,4,760,24950636,18,2736,30746574,27,4104,58660524,64,332,399872,129,670,6553587,36,187,6522804,4,15,872500,0,0,0,412,13324,235740514
10537,test,45.828747,71.190859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
10538,test,43.020524,70.493730,8,30,517656,5,19,341615,1,76,1229687,2,10,179188,1,104,381143,1,152,1788355,0,0,0,1,152,2082802,1,190,6237659,2,304,3416286,5,760,10863060,9,46,56232,19,98,965257,5,26,905945,0,0,0,0,0,0,60,1967,28964885
10539,test,43.682764,73.899955,5,19,323535,26,98,1776398,7,532,8607809,4,20,358376,2,208,762286,5,760,8941775,5,760,39125945,1,152,2082802,1,190,6237659,4,608,6832572,8,1216,17380896,25,130,156200,48,249,2438544,15,78,2717835,0,0,0,0,0,0,156,5020,97742632
10540,test,45.910870,72.479633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10541,test,44.336824,73.907451,2,7,129414,3,11,204969,1,76,1229687,1,5,89594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,2,304,4345224,3,15,18744,7,36,355621,2,10,362378,0,0,0,0,0,0,22,616,8443774
10542,test,43.892762,73.433600,2,7,129414,1,3,68323,3,228,3689061,2,10,179188,0,0,0,0,0,0,1,152,7825189,0,0,0,0,0,0,0,0,0,1,152,2172612,4,20,24992,6,31,304818,1,5,181189,0,0,0,0,0,0,21,608,14574786
10543,test,45.938148,72.950714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10544,test,45.897119,73.128448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
10545,test,45.505383,70.263098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,1,5,181189,0,0,0,0,0,0,2,10,231992
10546,test,43.469234,75.392572,1,3,64707,1,3,68323,1,76,1229687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2172612,2,10,12496,4,20,203212,1,5,181189,0,0,0,0,0,0,11,269,3932226
10547,test,43.055897,71.467549,21,79,1358847,32,121,2186336,5,380,6148435,3,15,268782,7,728,2668001,2,304,3576710,4,608,31300756,3,456,6248406,1,190,6237659,10,1520,17081430,22,3344,47797464,50,260,312400,81,421,4115043,20,104,3623780,2,7,436250,0,0,0,263,8537,133360299
10548,test,44.367644,71.444058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10549,test,45.234443,72.110258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
10550,test,44.022165,70.030688,1,3,64707,1,3,68323,1,76,1229687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2172612,2,10,12496,6,31,304818,1,5,181189,0,0,0,0,0,0,13,280,4033832
10551,test,43.003007,74.972988,10,38,647070,10,38,683230,2,152,2459374,2,10,179188,4,416,1524572,1,152,1788355,5,760,39125945,1,152,2082802,4,760,24950636,1,152,1708143,5,760,10863060,23,119,143704,32,166,1625696,11,57,1993079,3,11,654375,0,0,0,114,3743,90429229
10552,test,45.881588,70.197761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
10553,test,43.274612,74.913441,5,19,323535,4,15,273292,2,152,2459374,1,5,89594,1,104,381143,0,0,0,1,152,7825189,2,304,4165604,0,0,0,0,0,0,4,608,8690448,8,41,49984,14,72,711242,2,10,362378,2,7,436250,0,0,0,46,1489,25768033
10554,test,43.584221,73.049233,2,7,129414,2,7,136646,1,76,1229687,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304,4345224,3,15,18744,5,26,254015,3,15,543567,0,0,0,0,0,0,19,554,7038440
10555,test,45.234609,69.900726,1,3,64707,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,2,10,101606,1,5,181189,0,0,0,0,0,0,6,26,422073
10556,test,43.401434,71.566203,4,15,258828,4,15,273292,2,152,2459374,0,0,0,2,208,762286,2,304,3576710,0,0,0,1,152,2082802,0,0,0,2,304,3416286,4,608,8690448,12,62,74976,25,130,1270075,6,31,1087134,0,0,0,0,0,0,64,1981,23952211
10557,test,43.599302,74.920970,5,19,323535,6,22,409938,1,76,1229687,1,5,89594,3,312,1143429,0,0,0,1,152,7825189,1,152,2082802,1,190,6237659,1,152,1708143,4,608,8690448,6,31,37488,19,98,965257,4,20,724756,1,3,218125,0,0,0,54,1840,31686050
10558,test,42.865288,71.794148,2,7,129414,2,7,136646,1,76,1229687,0,0,0,0,0,0,0,0,0,1,152,7825189,0,0,0,0,0,0,0,0,0,1,152,2172612,3,15,18744,6,31,304818,2,10,362378,0,0,0,0,0,0,18,450,12179488
